ear,mar,pitch_dev,label
0.2564,0.1667,1.2508,AWAKE
0.2508,0.2004,0.9753,AWAKE
0.2321,0.2301,7.4325,AWAKE
0.2299,0.1757,2.6362,AWAKE
0.2542,0.2059,4.1561,AWAKE
0.2304,0.2222,9.8562,AWAKE
0.2212,0.1781,7.1149,AWAKE
0.2122,0.1293,4.9366,AWAKE
0.2097,0.1312,2.2965,AWAKE
0.2066,0.1665,0.7233,AWAKE
0.2312,0.0922,0.4437,AWAKE
0.2307,0.0921,0.2584,AWAKE
0.2326,0.0935,2.158,AWAKE
0.2201,0.1428,0.4893,AWAKE
0.2373,0.129,1.0682,AWAKE
0.2205,0.0938,1.8233,AWAKE
0.1898,0.123,1.9897,AWAKE
0.2311,0.1087,4.3702,AWAKE
0.2027,0.1414,2.6485,AWAKE
0.1707,0.2261,0.7313,AWAKE
0.2221,0.0793,0.0531,AWAKE
0.2302,0.0769,0.5404,AWAKE
0.2183,0.0,0.0285,AWAKE
0.2205,0.0,2.207,AWAKE
0.2423,0.0,0.8204,AWAKE
0.2356,0.0154,0.6935,AWAKE
0.2201,0.0833,0.3003,AWAKE
0.2249,0.1366,0.3059,AWAKE
0.2456,0.0833,1.2056,AWAKE
0.2468,0.0645,2.4115,AWAKE
0.2387,0.0164,3.2681,AWAKE
0.2274,0.0,3.6406,AWAKE
0.2072,0.0159,3.9115,AWAKE
0.2248,0.0154,2.6481,AWAKE
0.2349,0.0,3.3158,AWAKE
0.218,0.0,2.8652,AWAKE
0.2223,0.0,2.6331,AWAKE
0.2387,0.0156,4.7785,AWAKE
0.2479,0.0462,3.8211,AWAKE
0.2434,0.106,3.6221,AWAKE
0.2602,0.1562,3.1906,AWAKE
0.2568,0.1384,3.8212,AWAKE
0.2665,0.1824,3.8324,AWAKE
0.2069,0.2655,2.9752,AWAKE
0.2053,0.2307,0.73,AWAKE
0.2422,0.2307,1.2821,AWAKE
0.223,0.1428,3.0527,AWAKE
0.2193,0.2154,3.3781,AWAKE
0.229,0.1094,2.4656,AWAKE
0.2293,0.1475,4.1857,AWAKE
0.2349,0.129,4.2614,AWAKE
0.1717,0.1752,3.525,AWAKE
0.1951,0.1259,2.9247,AWAKE
0.2041,0.1452,4.0152,AWAKE
0.2201,0.1774,5.0271,AWAKE
0.1859,0.1941,4.3342,AWAKE
0.2033,0.1753,3.8722,AWAKE
0.2012,0.1746,4.8889,AWAKE
0.2057,0.1967,5.402,AWAKE
0.2058,0.1311,4.3842,AWAKE
0.2388,0.1674,4.0727,AWAKE
0.2369,0.1525,5.3456,AWAKE
0.2033,0.1311,5.1259,AWAKE
0.222,0.1674,2.2034,AWAKE
0.2302,0.2075,0.425,AWAKE
0.2347,0.2209,0.0168,AWAKE
0.108,0.1588,0.652,AWAKE
0.0884,0.2328,5.1755,AWAKE
0.079,0.193,6.1354,AWAKE
0.0806,0.1241,6.5251,AWAKE
0.082,0.1754,5.9616,AWAKE
0.0916,0.2143,6.3667,AWAKE
0.0971,0.1896,7.6585,AWAKE
0.0882,0.1754,7.9421,AWAKE
0.1027,0.1929,8.6837,AWAKE
0.108,0.1388,9.4364,AWAKE
0.1059,0.1412,8.8221,AWAKE
0.1112,0.1759,9.9925,AWAKE
0.1161,0.1726,9.9317,AWAKE
0.1058,0.1204,9.1588,AWAKE
0.0949,0.1216,9.2761,AWAKE
0.1087,0.1559,8.8286,AWAKE
0.1139,0.1216,9.3905,AWAKE
0.1273,0.1559,8.941,AWAKE
0.1107,0.1933,7.5054,AWAKE
0.1379,0.1923,7.2891,AWAKE
0.1124,0.1933,7.5095,AWAKE
0.129,0.19,6.5094,AWAKE
0.1179,0.0876,5.4185,AWAKE
0.1222,0.0863,5.551,AWAKE
0.1208,0.1218,6.1541,AWAKE
0.111,0.1365,5.6049,AWAKE
0.1231,0.173,6.9936,AWAKE
0.1084,0.1533,5.7169,AWAKE
0.115,0.103,6.0401,AWAKE
0.1113,0.1388,6.6542,AWAKE
0.1092,0.0686,6.9862,AWAKE
0.1128,0.0517,7.5901,AWAKE
0.1099,0.0339,7.3007,AWAKE
0.1013,0.05,8.201,AWAKE
0.096,0.0518,7.7998,AWAKE
0.1179,0.0167,9.2653,AWAKE
0.1084,0.0655,7.811,AWAKE
0.1031,0.0328,9.055,AWAKE
0.1005,0.0,9.0081,AWAKE
0.1099,0.0161,9.244,AWAKE
0.118,0.0161,10.9673,AWAKE
0.1161,0.0164,12.1994,AWAKE
0.1195,0.0161,11.0093,AWAKE
0.1233,0.0169,10.8766,AWAKE
0.1255,0.0,12.702,AWAKE
0.1312,0.0,13.0415,AWAKE
0.126,0.0,13.6909,AWAKE
0.1194,0.0,14.779,AWAKE
0.1146,0.0,15.3177,AWAKE
0.1316,0.0,14.8704,AWAKE
0.1279,0.0,15.6964,AWAKE
0.1305,0.0,15.6035,AWAKE
0.1301,0.0,16.0418,AWAKE
0.1278,0.0,15.8229,AWAKE
0.1318,0.0,16.1672,AWAKE
0.1465,0.0,15.5351,AWAKE
0.1387,0.0,15.1517,AWAKE
0.1484,0.0159,15.3916,AWAKE
0.1463,0.0,16.1497,AWAKE
0.1298,0.0,15.8744,AWAKE
0.1259,0.0,15.8482,AWAKE
0.1372,0.0,15.9814,AWAKE
0.1413,0.0,16.6301,AWAKE
0.1502,0.0156,16.0734,AWAKE
0.1406,0.0,17.3529,AWAKE
0.1499,0.0,16.0261,AWAKE
0.1516,0.0,17.7253,AWAKE
0.1683,0.0,17.6243,AWAKE
0.1574,0.0156,17.3901,AWAKE
0.143,0.0,17.7029,AWAKE
0.1371,0.0,17.3062,AWAKE
0.1559,0.0,17.3478,AWAKE
0.1519,0.0,17.158,AWAKE
0.133,0.0,17.217,AWAKE
0.1619,0.0,18.978,AWAKE
0.1562,0.0,18.1889,AWAKE
0.1541,0.0,18.3358,AWAKE
0.1479,0.0,18.8838,AWAKE
0.1442,0.0,18.5229,AWAKE
0.1572,0.0,17.411,AWAKE
0.1625,0.0,17.1479,AWAKE
0.1581,0.0164,17.3485,AWAKE
0.141,0.0167,16.6125,AWAKE
0.138,0.0167,16.9605,AWAKE
0.1395,0.0167,16.9268,AWAKE
0.1342,0.0,17.8448,AWAKE
0.1381,0.0,17.5951,AWAKE
0.1366,0.0,17.3375,AWAKE
0.1489,0.0,18.1538,AWAKE
0.1405,0.0,17.5298,AWAKE
0.1518,0.0156,17.9632,AWAKE
0.1441,0.0214,18.9374,AWAKE
0.1466,0.0154,18.9199,AWAKE
0.1369,0.0218,19.4267,AWAKE
0.1318,0.0214,20.0438,AWAKE
0.1403,0.0149,19.9457,AWAKE
0.1481,0.0,19.2406,AWAKE
0.1509,0.0,19.7349,AWAKE
0.1388,0.0152,19.7468,AWAKE
0.1486,0.0149,19.9959,AWAKE
0.1505,0.0145,19.9671,AWAKE
0.1457,0.0,20.6057,AWAKE
0.146,0.0147,19.2323,AWAKE
0.1389,0.0,19.2436,AWAKE
0.1452,0.0,20.2146,AWAKE
0.1308,0.0,20.2283,AWAKE
0.133,0.0149,19.6686,AWAKE
0.1406,0.0,21.17,AWAKE
0.1545,0.0,22.2314,AWAKE
0.1598,0.0147,21.4759,AWAKE
0.1717,0.0,22.5141,AWAKE
0.1703,0.0,21.8132,AWAKE
0.1901,0.0149,23.2923,AWAKE
0.1936,0.0151,21.152,AWAKE
0.2011,0.0,22.3547,AWAKE
0.178,0.0156,21.984,AWAKE
0.1971,0.0,22.6545,AWAKE
0.1927,0.0,23.3648,AWAKE
0.1819,0.0,23.3348,AWAKE
0.19,0.0,22.9889,AWAKE
0.22,0.0202,23.1701,AWAKE
0.2214,0.0,24.9762,AWAKE
0.1932,0.0,24.0105,AWAKE
0.1958,0.0147,24.2244,AWAKE
0.2137,0.0145,23.9437,AWAKE
0.2175,0.0,25.1371,AWAKE
0.2286,0.0205,24.1093,AWAKE
0.2058,0.0,23.7825,AWAKE
0.2161,0.0147,23.0792,AWAKE
0.2081,0.0145,23.8645,AWAKE
0.2074,0.0145,23.2369,AWAKE
0.2224,0.0149,23.976,AWAKE
0.2068,0.0,24.1064,AWAKE
0.2017,0.0141,24.4009,AWAKE
0.2108,0.0,23.3641,AWAKE
0.2162,0.0,24.1912,AWAKE
0.2119,0.0,23.2019,AWAKE
0.2092,0.0145,23.865,AWAKE
0.2014,0.0,23.7232,AWAKE
0.209,0.0147,23.0665,AWAKE
0.2107,0.0,24.789,AWAKE
0.1846,0.0141,23.4283,AWAKE
0.217,0.0145,23.9811,AWAKE
0.2003,0.0199,25.9685,AWAKE
0.2006,0.0,24.0684,AWAKE
0.1833,0.0199,24.1897,AWAKE
0.1905,0.0139,25.72,AWAKE
0.1897,0.0,25.0041,AWAKE
0.1903,0.0139,25.2329,AWAKE
0.2017,0.0143,24.2725,AWAKE
0.1933,0.0145,23.7221,AWAKE
0.1943,0.0143,24.8981,AWAKE
0.2073,0.0143,24.7568,AWAKE
0.1854,0.0,24.5184,AWAKE
0.1957,0.0149,23.833,AWAKE
0.1801,0.0,25.2273,AWAKE
0.1856,0.0,25.5016,AWAKE
0.1923,0.0,25.4406,AWAKE
0.1785,0.0149,25.537,AWAKE
0.1983,0.0149,24.436,AWAKE
0.1804,0.0,24.3987,AWAKE
0.1681,0.0149,25.4293,AWAKE
0.1639,0.0,26.0483,AWAKE
0.1702,0.0,25.7003,AWAKE
0.1629,0.0,25.8799,AWAKE
0.174,0.0211,25.7845,AWAKE
0.1829,0.0149,26.555,AWAKE
0.1793,0.0147,25.253,AWAKE
0.1926,0.0,26.5718,AWAKE
0.1921,0.0,27.0431,AWAKE
0.1935,0.0,26.5319,AWAKE
0.2012,0.0,26.7207,AWAKE
0.2015,0.0151,26.3865,AWAKE
0.2024,0.0,26.7817,AWAKE
0.2115,0.0154,25.3583,AWAKE
0.2024,0.0,26.6221,AWAKE
0.1957,0.0,26.6099,AWAKE
0.2157,0.0,28.0608,AWAKE
0.1941,0.0146,26.8133,AWAKE
0.1967,0.0207,27.3446,AWAKE
0.1941,0.0146,26.9475,AWAKE
0.2031,0.0,27.246,AWAKE
0.2052,0.0,28.3576,AWAKE
0.1897,0.0142,27.6529,AWAKE
0.2103,0.0144,28.5623,AWAKE
0.1982,0.014,26.9357,AWAKE
0.1986,0.0,26.7667,AWAKE
0.2036,0.0147,25.3004,AWAKE
0.1952,0.0147,24.7755,AWAKE
0.2044,0.0149,25.4913,AWAKE
0.2046,0.0,24.5544,AWAKE
0.2226,0.0,24.6696,AWAKE
0.2172,0.0,24.7834,AWAKE
0.2228,0.0,25.5726,AWAKE
0.2099,0.0,24.455,AWAKE
0.214,0.0149,24.4196,AWAKE
0.2143,0.0,25.423,AWAKE
0.2171,0.0147,24.8828,AWAKE
0.1991,0.0149,25.0446,AWAKE
0.2105,0.0,24.5429,AWAKE
0.2076,0.0,23.8796,AWAKE
0.2022,0.0,23.5901,AWAKE
0.2055,0.0151,23.2732,AWAKE
0.2011,0.0,23.8337,AWAKE
0.2084,0.0,24.2233,AWAKE
0.2125,0.0,23.967,AWAKE
0.2198,0.0,24.0776,AWAKE
0.2,0.0,23.7845,AWAKE
0.1994,0.0,24.0864,AWAKE
0.2028,0.0,22.7651,AWAKE
0.1806,0.0,23.0714,AWAKE
0.1724,0.0,23.1154,AWAKE
0.1751,0.0,23.7895,AWAKE
0.1749,0.0,22.9185,AWAKE
0.1662,0.0,23.3982,AWAKE
0.1585,0.0149,22.9116,AWAKE
0.1666,0.0149,23.8909,AWAKE
0.1764,0.0,22.6307,AWAKE
0.1659,0.0,22.2641,AWAKE
0.178,0.0,22.3667,AWAKE
0.1595,0.0149,22.8704,AWAKE
0.1709,0.0211,21.8885,AWAKE
0.1561,0.0149,23.1001,AWAKE
0.1665,0.0,22.818,AWAKE
0.1557,0.0,23.0624,AWAKE
0.1559,0.0,22.8918,AWAKE
0.1588,0.0,22.0916,AWAKE
0.1517,0.0,22.8779,AWAKE
0.1534,0.0147,22.7457,AWAKE
0.1419,0.0,22.6826,AWAKE
0.1535,0.0154,22.4287,AWAKE
0.1635,0.0,22.5298,AWAKE
0.1647,0.0172,20.1898,AWAKE
0.1641,0.0,19.0123,AWAKE
0.152,0.0172,18.1563,AWAKE
0.1911,0.0,17.4946,AWAKE
0.1974,0.0317,15.5812,AWAKE
0.2636,0.0,13.1509,AWAKE
0.2667,0.0,13.2468,AWAKE
0.2664,0.0,11.4257,AWAKE
0.2674,0.0,10.8324,AWAKE
0.2487,0.0166,9.8526,AWAKE
0.2467,0.0,9.2405,AWAKE
0.2531,0.0166,9.0786,AWAKE
0.2154,0.0166,9.4764,AWAKE
0.2445,0.0166,10.1581,AWAKE
0.2249,0.0231,9.246,AWAKE
0.2319,0.0,9.5915,AWAKE
0.2297,0.0158,9.2866,AWAKE
0.2626,0.066,10.4014,AWAKE
0.2245,0.0157,10.3348,AWAKE
0.2279,0.0325,9.7581,AWAKE
0.2232,0.0162,9.2274,AWAKE
0.2088,0.0229,11.1073,AWAKE
0.2048,0.0229,10.6812,AWAKE
0.2004,0.0,11.6333,AWAKE
0.2008,0.0,9.1795,AWAKE
0.2102,0.0,10.8689,AWAKE
0.2095,0.0227,10.673,AWAKE
0.2245,0.0156,9.8524,AWAKE
0.2565,0.0,12.2942,AWAKE
0.213,0.0163,11.8246,AWAKE
0.2327,0.0,12.4046,AWAKE
0.1859,0.0164,15.8483,AWAKE
0.2165,0.0169,19.8039,AWAKE
0.2666,0.0167,20.6148,AWAKE
0.265,0.024,24.7623,AWAKE
0.3069,0.0164,23.4874,AWAKE
0.3026,0.0161,26.7141,AWAKE
0.3099,0.0235,24.0157,AWAKE
0.2934,0.0235,24.4445,AWAKE
0.2732,0.0238,25.4941,AWAKE
0.2703,0.0235,24.7157,AWAKE
0.2837,0.023,25.9616,AWAKE
0.2698,0.0166,25.6922,AWAKE
0.249,0.0166,26.2475,AWAKE
0.2846,0.016,24.0254,AWAKE
0.2904,0.0159,24.6104,AWAKE
0.2761,0.0151,22.5601,AWAKE
0.2841,0.044,20.7092,AWAKE
0.2875,0.0452,21.352,AWAKE
0.2886,0.0158,20.309,AWAKE
0.2802,0.0164,20.4942,AWAKE
0.2743,0.0228,21.8733,AWAKE
0.3147,0.0511,21.5267,AWAKE
0.3002,0.1343,20.4577,AWAKE
0.3053,0.1668,20.5815,AWAKE
0.3076,0.1913,23.6549,AWAKE
0.3293,0.2014,25.5011,AWAKE
0.3084,0.1929,24.9247,AWAKE
0.2901,0.1841,24.5765,AWAKE
0.3131,0.0623,24.157,AWAKE
0.2881,0.0,21.886,AWAKE
0.3097,0.0,23.542,AWAKE
0.2862,0.0,21.7466,AWAKE
0.2875,0.0,22.1641,AWAKE
0.2724,0.017,22.7906,AWAKE
0.292,0.0176,24.093,AWAKE
0.2849,0.0393,23.4733,AWAKE
0.2964,0.1425,22.3608,AWAKE
0.2705,0.1673,25.0289,AWAKE
0.2916,0.1943,23.6043,AWAKE
0.2735,0.2613,25.4979,AWAKE
0.2589,0.2192,24.5295,AWAKE
0.2741,0.2406,22.6742,AWAKE
0.2887,0.262,27.461,AWAKE
0.3121,0.2391,30.625,AWAKE
0.3019,0.1702,29.5401,AWAKE
0.2852,0.1846,30.5775,AWAKE
0.2565,0.2028,35.1699,AWAKE
0.1743,0.1933,35.1407,AWAKE
0.1636,0.0858,41.6991,AWAKE
0.1619,0.1902,41.4691,AWAKE
0.1703,0.2519,103.6238,AWAKE
0.2814,0.0877,0.0551,AWAKE
0.3003,0.0714,0.8048,AWAKE
0.2779,0.0714,0.403,AWAKE
0.2844,0.069,0.6397,AWAKE
0.2902,0.0893,0.0714,AWAKE
0.2785,0.0877,0.5417,AWAKE
0.2706,0.0893,0.3637,AWAKE
0.266,0.0536,0.0979,AWAKE
0.2832,0.0714,0.4497,AWAKE
0.2741,0.0536,0.1098,AWAKE
0.2845,0.0702,0.1862,AWAKE
0.2847,0.0526,0.2276,AWAKE
0.2889,0.0526,0.4634,AWAKE
0.2847,0.0526,0.6998,AWAKE
0.2832,0.0526,0.8662,AWAKE
0.2697,0.0714,0.728,AWAKE
0.2739,0.0893,0.2858,AWAKE
0.2814,0.0893,0.3569,AWAKE
0.2772,0.1071,0.1183,AWAKE
0.2701,0.1053,0.6486,AWAKE
0.2711,0.069,0.1497,AWAKE
0.263,0.0702,1.3302,AWAKE
0.2932,0.069,1.1842,AWAKE
0.2743,0.0877,0.2465,AWAKE
0.2657,0.0877,0.786,AWAKE
0.2797,0.0893,0.3111,AWAKE
0.27,0.0702,0.786,AWAKE
0.2628,0.0893,0.2912,AWAKE
0.2628,0.0862,0.2862,AWAKE
0.2641,0.0862,0.0171,AWAKE
0.2626,0.0847,0.3444,AWAKE
0.2628,0.0702,0.2703,AWAKE
0.2814,0.1034,0.0365,AWAKE
0.2752,0.1207,0.3216,AWAKE
0.2667,0.0847,0.3598,AWAKE
0.2849,0.1049,0.87,AWAKE
0.2706,0.1052,1.1131,AWAKE
0.2592,0.125,0.7171,AWAKE
0.2628,0.1052,0.315,AWAKE
0.2628,0.0702,0.5803,AWAKE
0.2628,0.0702,0.0261,AWAKE
0.2568,0.0517,0.222,AWAKE
0.2682,0.0517,0.395,AWAKE
0.256,0.0879,0.0293,AWAKE
0.2509,0.0877,0.1331,AWAKE
0.2628,0.0893,1.587,AWAKE
0.2595,0.0893,0.9672,AWAKE
0.2703,0.1262,0.8852,AWAKE
0.2697,0.1053,0.4942,AWAKE
0.2546,0.1053,0.4513,AWAKE
0.2515,0.1086,0.2023,AWAKE
0.2595,0.0877,0.7355,AWAKE
0.2514,0.0877,0.9325,AWAKE
0.2514,0.0877,0.0402,AWAKE
0.267,0.0877,0.6481,AWAKE
0.2586,0.1071,1.3536,AWAKE
0.2589,0.1053,0.4296,AWAKE
0.2591,0.1034,0.7076,AWAKE
0.2664,0.1034,0.9762,AWAKE
0.2546,0.0877,0.8052,AWAKE
0.2553,0.0702,1.7541,AWAKE
0.2553,0.0893,1.0875,AWAKE
0.2598,0.0714,1.0082,AWAKE
0.248,0.0862,1.0316,AWAKE
0.2636,0.0893,1.0875,AWAKE
0.2814,0.0893,1.1133,AWAKE
0.2639,0.0893,1.0042,AWAKE
0.2586,0.0862,0.8668,AWAKE
0.2659,0.0702,1.3187,AWAKE
0.2598,0.0877,0.9623,AWAKE
0.2526,0.0877,0.7872,AWAKE
0.2683,0.0702,0.5879,AWAKE
0.2597,0.0678,1.1515,AWAKE
0.2599,0.069,1.2795,AWAKE
0.2522,0.0895,0.883,AWAKE
0.2513,0.0714,0.8001,AWAKE
0.2814,0.0702,1.0964,AWAKE
0.2575,0.0877,1.1793,AWAKE
0.2685,0.1053,1.4181,AWAKE
0.2774,0.0893,1.0868,AWAKE
0.2599,0.0877,0.7575,AWAKE
0.264,0.0862,0.5763,AWAKE
0.2709,0.1034,1.1017,AWAKE
0.2756,0.0877,2.109,AWAKE
0.2772,0.1052,2.1912,AWAKE
0.2587,0.1071,1.3973,AWAKE
0.2652,0.0877,0.0458,AWAKE
0.2736,0.0702,0.163,AWAKE
0.2805,0.0893,0.5315,AWAKE
0.2843,0.0702,0.1293,AWAKE
0.266,0.069,0.1716,AWAKE
0.2711,0.0714,0.7797,AWAKE
0.2714,0.0714,0.0513,AWAKE
0.2828,0.069,0.0382,AWAKE
0.2814,0.0877,0.746,AWAKE
0.2553,0.069,0.1203,AWAKE
0.2666,0.0345,0.0348,AWAKE
0.278,0.0517,0.2418,AWAKE
0.2586,0.069,0.253,AWAKE
0.2556,0.0877,0.162,AWAKE
0.2478,0.0526,0.5796,AWAKE
0.2553,0.0714,1.1913,AWAKE
0.2548,0.0877,1.0415,AWAKE
0.2437,0.0351,1.2428,AWAKE
0.2741,0.0536,1.728,AWAKE
0.2478,0.0248,1.723,AWAKE
0.2553,0.0526,1.4234,AWAKE
0.2664,0.0517,1.0772,AWAKE
0.2624,0.0345,1.258,AWAKE
0.2512,0.0,1.0137,AWAKE
0.255,0.0,1.3462,AWAKE
0.2545,0.0172,0.5641,AWAKE
0.2677,0.0169,1.3358,AWAKE
0.255,0.0,1.0149,AWAKE
0.2675,0.0236,0.8913,AWAKE
0.263,0.0,1.1344,AWAKE
0.2519,0.0169,0.9381,AWAKE
0.2633,0.0,0.7511,AWAKE
0.2285,0.0167,0.8288,AWAKE
0.036,0.0339,0.2902,AWAKE
0.0391,0.0339,1.0609,AWAKE
0.0494,0.0172,1.3093,AWAKE
0.133,0.0,1.3742,AWAKE
0.2138,0.0,0.7078,AWAKE
0.2444,0.0,0.6408,AWAKE
0.2435,0.0,0.7171,AWAKE
0.247,0.0169,0.4557,AWAKE
0.2471,0.0169,0.1456,AWAKE
0.2442,0.0,0.226,AWAKE
0.2473,0.0,0.584,AWAKE
0.247,0.0167,0.6202,AWAKE
0.2514,0.0167,0.7951,AWAKE
0.2623,0.0169,0.4369,AWAKE
0.2743,0.0169,0.3106,AWAKE
0.2783,0.0,0.6344,AWAKE
0.2734,0.0167,1.3872,AWAKE
0.2659,0.0167,1.0079,AWAKE
0.2708,0.0167,1.7588,AWAKE
0.2551,0.0339,1.5585,AWAKE
0.2476,0.0167,1.1532,AWAKE
0.2367,0.0164,1.4557,AWAKE
0.2527,0.0169,1.1276,AWAKE
0.248,0.0,3.3708,AWAKE
0.2675,0.0167,3.5049,AWAKE
0.2626,0.0,4.0109,AWAKE
0.2437,0.0167,3.5642,AWAKE
0.2509,0.0385,4.705,AWAKE
0.2417,0.0339,4.8851,AWAKE
0.2562,0.0339,4.2806,AWAKE
0.2618,0.0508,3.8378,AWAKE
0.2637,0.0339,4.4164,AWAKE
0.2635,0.0333,3.8701,AWAKE
0.2743,0.0169,2.993,AWAKE
0.2746,0.0345,3.9093,AWAKE
0.2773,0.0,3.8824,AWAKE
0.2899,0.0169,3.0301,AWAKE
0.2804,0.0169,3.2798,AWAKE
0.2651,0.0169,3.003,AWAKE
0.2692,0.0333,3.0401,AWAKE
0.2783,0.0167,0.6652,AWAKE
0.2697,0.0333,2.5111,AWAKE
0.2744,0.0236,2.3004,AWAKE
0.2802,0.0,1.9083,AWAKE
0.2802,0.0,0.9103,AWAKE
0.2633,0.0328,1.4738,AWAKE
0.2548,0.0169,1.5387,AWAKE
0.2656,0.0175,1.9272,AWAKE
0.267,0.0172,1.2491,AWAKE
0.2671,0.024,1.6152,AWAKE
0.2703,0.0167,2.7902,AWAKE
0.2621,0.0339,1.22,AWAKE
0.2729,0.0,1.7013,AWAKE
0.2681,0.0,1.1071,AWAKE
0.2598,0.0,1.4231,AWAKE
0.2744,0.0,1.3329,AWAKE
0.2706,0.0,1.338,AWAKE
0.2706,0.0,0.9367,AWAKE
0.2735,0.0339,1.0572,AWAKE
0.2696,0.0,0.7927,AWAKE
0.2757,0.0172,0.0469,AWAKE
0.2734,0.0339,0.2169,AWAKE
0.2636,0.0339,0.8651,AWAKE
0.2661,0.0339,1.3444,AWAKE
0.2656,0.0339,1.7268,AWAKE
0.263,0.0,1.2546,AWAKE
0.2573,0.0339,1.2546,AWAKE
0.2595,0.0,1.0158,AWAKE
0.2698,0.0,0.7796,AWAKE
0.2573,0.0,0.9603,AWAKE
0.2645,0.0345,1.0861,AWAKE
0.2718,0.0169,1.9877,AWAKE
0.2633,0.0172,1.6712,AWAKE
0.263,0.0172,1.5212,AWAKE
0.263,0.0167,1.4792,AWAKE
0.2708,0.0167,1.2027,AWAKE
0.2774,0.0244,1.5672,AWAKE
0.2673,0.0,0.9207,AWAKE
0.2696,0.0,1.0952,AWAKE
0.2771,0.0236,1.2231,AWAKE
0.2588,0.0244,1.0699,AWAKE
0.2513,0.0172,0.7243,AWAKE
0.26,0.0169,1.1203,AWAKE
0.2638,0.0244,1.0699,AWAKE
0.2697,0.0172,1.0699,AWAKE
0.2744,0.0169,1.1137,AWAKE
0.2785,0.0172,1.0124,AWAKE
0.2736,0.0244,0.9468,AWAKE
0.2712,0.0,1.6014,AWAKE
0.2699,0.0339,1.1587,AWAKE
0.2599,0.0345,1.6664,AWAKE
0.2698,0.0175,0.621,AWAKE
0.2626,0.0,1.6965,AWAKE
0.2553,0.0175,2.4399,AWAKE
0.2548,0.0175,2.3115,AWAKE
0.261,0.0248,2.514,AWAKE
0.2774,0.0339,2.4977,AWAKE
0.2776,0.0172,1.9839,AWAKE
0.2515,0.0175,1.5286,AWAKE
0.2713,0.0179,1.7015,AWAKE
0.2641,0.0,1.2538,AWAKE
0.2664,0.0,1.7345,AWAKE
0.2588,0.0,1.0106,AWAKE
0.2553,0.0,0.4042,AWAKE
0.2516,0.0,0.8753,AWAKE
0.2591,0.0,1.291,AWAKE
0.2566,0.0,0.9077,AWAKE
0.2544,0.0175,1.2719,AWAKE
0.2591,0.0175,1.2929,AWAKE
0.2561,0.0175,1.3446,AWAKE
0.2541,0.0,0.9355,AWAKE
0.2706,0.0172,0.9126,AWAKE
0.2597,0.0172,0.5797,AWAKE
0.2661,0.0339,0.536,AWAKE
0.2781,0.0345,0.8893,AWAKE
0.2548,0.0175,0.5469,AWAKE
0.2548,0.0175,0.5386,AWAKE
0.2633,0.0172,1.2711,AWAKE
0.2617,0.0175,0.4893,AWAKE
0.2595,0.0172,0.9363,AWAKE
0.2715,0.0,1.4949,AWAKE
0.2651,0.0,0.8477,AWAKE
0.2878,0.0172,0.8571,AWAKE
0.2651,0.0,0.8315,AWAKE
0.2619,0.0172,0.3854,AWAKE
0.2694,0.0,0.5601,AWAKE
0.2809,0.0169,1.4152,AWAKE
0.2729,0.0172,0.6335,AWAKE
0.2696,0.0172,1.4695,AWAKE
0.2692,0.0169,0.7242,AWAKE
0.269,0.0169,1.2495,AWAKE
0.2631,0.0172,1.3504,AWAKE
0.2708,0.0172,1.4162,AWAKE
0.27,0.0167,1.1741,AWAKE
0.2628,0.0169,1.6146,AWAKE
0.2734,0.0167,1.3264,AWAKE
0.2694,0.0169,1.3002,AWAKE
0.2749,0.0169,0.661,AWAKE
0.2625,0.0172,1.2958,AWAKE
0.2665,0.0169,0.9302,AWAKE
0.2712,0.0169,0.9842,AWAKE
0.2696,0.0172,1.0608,AWAKE
0.259,0.0,0.9391,AWAKE
0.2477,0.0,0.4336,AWAKE
0.2562,0.0,1.169,AWAKE
0.2562,0.0172,1.2925,AWAKE
0.27,0.0,0.775,AWAKE
0.2539,0.0172,1.5996,AWAKE
0.2524,0.0,1.8678,AWAKE
0.2595,0.0172,2.3566,AWAKE
0.258,0.0169,1.5272,AWAKE
0.2544,0.0169,1.7935,AWAKE
0.2561,0.0169,2.4794,AWAKE
0.2667,0.0339,1.5272,AWAKE
0.2588,0.0169,1.6124,AWAKE
0.2639,0.0,1.7935,AWAKE
0.2639,0.0169,2.0602,AWAKE
0.259,0.0169,1.2388,AWAKE
0.2551,0.0169,1.7954,AWAKE
0.2616,0.0339,1.3257,AWAKE
0.2576,0.0169,1.0053,AWAKE
0.2558,0.0,1.5446,AWAKE
0.2519,0.0169,1.0053,AWAKE
0.2604,0.0169,1.3497,AWAKE
0.2561,0.0169,1.3497,AWAKE
0.2623,0.0169,0.6986,AWAKE
0.2561,0.0169,1.0797,AWAKE
0.2544,0.0172,1.0451,AWAKE
0.2548,0.0175,1.1426,AWAKE
0.2548,0.0169,1.0797,AWAKE
0.2548,0.0,1.7365,AWAKE
0.2548,0.0,1.6921,AWAKE
0.2621,0.0,1.4177,AWAKE
0.2475,0.0172,1.656,AWAKE
0.2641,0.0169,1.2372,AWAKE
0.0617,0.0169,1.5262,AWAKE
0.0471,0.0339,1.6004,AWAKE
0.0446,0.0339,0.6683,AWAKE
0.066,0.0339,1.0973,AWAKE
0.171,0.0345,0.994,AWAKE
0.224,0.0339,1.2282,AWAKE
0.2445,0.0345,1.5148,AWAKE
0.2513,0.0385,1.3257,AWAKE
0.2659,0.0385,1.0103,AWAKE
